NUANO,FLTIPOPROCESSO,NUTRAMITE,CDASSUNTO,CDTIPOPARECER,CDSETORRESP,CDSETORABERTURA,CDSETORAUTUACAO,CDTIPOPROCESSO,CDUSUARIO,CDSETORORIGEM,CDSETORDESTINO
2018,F,15,23,1,6227,2004,6227,1,AHSANTOS,1537,50
2018,F,7,6,1,2012,6230,6230,1,NELIZA,7,53
2018,F,14,17,,2006,2006,2006,1,TBMEDEIROS,2004,2006
2018,F,5,17,1,2006,2006,2006,1,LJACQUES,50,2006
2018,F,8,17,1,2006,2006,2006,1,VASILVA,2004,2006
2018,F,3,89,1,50,7,259,1,LJACQUES,50,53
2018,F,2,44,1,10,10,10,1,LFUHR,10,1537
2018,F,3,101,1,10,7,10,1,LFUHR,10,2018
2018,F,3,110,1,51,51,51,1,JSOUZA,7,51
2018,F,10,110,1,51,51,51,1,HVMAZZOLA,51,7
2018,F,17,44,1,7,6217,7,1,MMANDRADE,7,7
2018,F,3,97,1,1788,51,51,1,AMKOCH,5901,92
2018,F,2,97,1,1788,51,51,1,LRGREGORIO,51,5901
2018,F,8,10,1,50,7,2004,1,WBALSAMO,50,2004
2018,F,13,7,1,10,10,10,1,LJACQUES,50,10
2018,F,9,80,4,7,7,7,1,LJACQUES,50,6230
2018,F,13,89,1,53,50,6230,1,SRPATRICIO,7,7
2018,F,4,89,1,53,50,6230,1,MVALERIO,50,2012
2018,F,7,89,1,53,50,6230,1,ISRICARTE,633,2012
2018,F,3,94,4,7,7,7,1,MMANDRADE,83,7
2018,F,4,6,1,50,7,50,1,MMANDRADE,7,7
2018,F,51,110,1,51,51,51,1,FCOLLET,790,5984
2018,F,112,110,1,51,51,51,1,NELIZA,1537,6027
2018,F,102,110,1,51,51,51,1,TRAMIRES,2002,51
2018,F,40,110,2,51,51,51,1,NELIZA,7,5895
2018,F,82,110,1,51,51,51,1,TRAMIRES,2002,1537
2018,F,50,110,1,51,51,51,1,FCOLLET,790,5984
2018,F,117,110,1,51,51,51,1,NELIZA,6027,51
2018,F,23,110,,51,51,51,1,NELIZA,7,5895
2018,F,31,110,1,51,51,51,1,GERSON,51,53
2018,F,33,110,1,51,51,51,1,MSCOSTA,1987,51
2018,F,34,110,1,51,51,51,1,GERSON,51,1537
2018,F,39,110,1,51,51,51,1,MSCOSTA,5895,7
2018,F,6,110,2,51,51,51,1,SFPEREIRA,51,5895
2018,F,4,16,4,50,7,330,1,LJACQUES,50,2004
2018,F,2,89,1,1,7,6029,1,SRPATRICIO,7,2012
2018,F,7,89,4,1,7,6029,1,SRPATRICIO,6029,7
2018,F,4,10,1,50,7,2004,1,SAKOERICH,2004,50
2018,F,8,6,,2010,2010,2010,1,CLCCOSTA,2012,2010
2018,F,6,97,1,1788,51,51,1,MCARVALHO,92,5901
2018,F,34,110,1,51,51,51,1,IMCKOCHE,5901,51
2018,F,32,110,1,51,51,51,1,DROGLIO,5901,92
2018,F,29,110,1,51,51,51,1,ACFREITAS,5901,2002
2018,F,24,110,1,51,51,51,1,HVMAZZOLA,51,2002
2018,F,23,110,1,51,51,51,1,NELIZA,7,51
2018,F,7,110,1,51,51,51,1,AHSANTOS,7,51
2018,F,7,23,,2004,2004,2004,1,CLCCOSTA,2012,2004
2018,F,8,17,1,50,7,50,1,MMANDRADE,7,7
2018,F,16,17,1,50,7,50,1,LJACQUES,50,2004
2018,F,2,16,1,50,7,306,1,LAVILLA,7,6029
2018,F,11,89,4,50,7,1044,1,SLKRAESKI,53,2012
2018,F,7,89,1,50,7,1044,1,APPEREIRA,6029,7
2018,F,2,10,1,2004,2004,2004,1,SAKOERICH,2004,7
2018,F,3,89,1,50,7,174,1,LJACQUES,50,53
2018,F,4,23,,2004,2004,2004,1,FGCRUZ,2004,2012
2018,F,13,20,,7,7,2006,1,BVIEIRA,6080,7
2018,F,3,6,1,2010,2010,2010,1,MMDASILVA,2010,1537
2018,F,3,3,1,50,7,1955,1,APPEREIRA,6029,50
2018,F,4,3,4,50,7,1955,1,LJACQUES,50,2004
2018,F,6,94,,50,7,2004,1,LJACQUES,50,2004
2018,F,4,80,4,1539,7,6080,1,MMANDRADE,7,6080
2018,F,6,10,1,2004,2004,2004,1,MTCESCONETO,633,2004
2018,F,2,29,1,1791,7,5124,1,SRPATRICIO,7,1791
2018,F,7,29,4,1791,7,5124,1,MTCESCONETO,633,1791
2018,F,13,89,1,2012,50,6230,1,ISRICARTE,2012,50
2018,F,9,10,1,7,7,2006,1,JTRES,2006,7
2018,F,2,1,1,50,7,50,1,MMANDRADE,7,50
2018,F,2,2,1,50,50,50,1,MMARTINS,50,6029
2018,F,7,89,1,50,7,50,1,LJACQUES,50,6230
2018,F,17,89,1,50,7,50,1,MMANDRADE,7,50
2018,F,7,110,1,51,51,51,1,MSCOSTA,5895,1006
2018,F,10,89,1,50,7,50,1,MMANDRADE,7,50
2018,F,7,110,1,51,1996,1996,1,MSCOSTA,5895,51
2018,F,9,110,1,51,1996,1996,1,NELIZA,7,51
2018,F,2,44,4,6080,7,6080,1,LAVILLA,7,6080
2018,F,2,16,1,50,7,249,1,SRPATRICIO,7,6029
2018,F,19,17,1,2006,2006,2006,1,MMANDRADE,7,50
2018,F,12,17,1,2006,2006,2006,1,RRZDASILVA,2006,2004
2018,F,11,17,1,2006,2006,2006,1,LJACQUES,50,2006
2018,F,26,29,1,1791,1791,1791,1,NELIZA,6027,7
2018,F,25,29,1,1791,1791,1791,1,NELIZA,7,6027
2018,F,15,29,1,1791,1791,1791,1,JSOUZA,7,7
2018,F,18,29,1,1791,1791,1791,1,MTCESCONETO,633,1791
2018,F,8,96,1,1791,1791,1791,1,VAGUIAR,1791,633
2018,F,6,96,1,1791,1791,1791,1,MMANDRADE,7,7
2018,F,4,39,4,1539,7,7,1,SRPATRICIO,7,1539
2018,F,8,110,1,51,51,51,1,ACERVI,2002,1537
2018,F,3,6,1,2010,7,2010,1,MMDASILVA,2010,1537
2018,F,2,110,1,51,1996,1996,1,MWENTZ,1996,6080
2018,F,4,79,1,1537,7,1537,1,MMANDRADE,7,6027
2018,F,17,10,,50,7,2004,1,REBSOUZA,633,50
2018,F,12,10,1,50,7,2004,1,WBALSAMO,50,2004
2018,F,11,17,1,2006,2006,2006,1,JTRES,2006,50
2018,F,9,17,1,2006,2006,2006,1,TMBATISTA,7,50
2018,F,5,91,1,1978,2002,1978,1,MMANDRADE,7,6027
2018,F,3,91,1,1978,2002,1978,1,FPGCOSTA,51,1
2018,F,3,102,1,7,51,7,1,JSOUZA,7,7
2018,F,8,10,1,50,7,2004,1,MVALERIO,50,2004
2018,F,10,10,1,50,7,2004,1,SDCARDOSO,2010,2004
2018,F,2,39,1,1539,7,264,1,NELIZA,7,1539
2018,F,4,7,,10,10,10,1,VASMAFIOLETTI,10,50
2018,F,5,89,1,50,7,7,1,LJACQUES,50,633
2018,F,10,17,1,2006,2006,915,1,LJACQUES,50,2004
2018,F,6,17,1,2006,2006,915,1,VASILVA,2004,2006
2018,F,6,7,1,50,7,7,1,MMANDRADE,7,50
2018,F,2,29,,7,7,210,1,MMANDRADE,7,1791
2018,F,10,10,1,50,7,2004,1,ABSSOUZA,50,2004
2018,F,15,10,4,50,7,2004,1,REBSOUZA,633,50
2018,F,10,80,1,1537,7,7,1,SRPATRICIO,1537,7
2018,F,4,80,1,1537,7,7,1,SRPATRICIO,1537,7
2018,F,9,10,4,50,7,2004,1,LJACQUES,50,2004
2018,F,7,10,1,2004,2004,2004,1,VASILVA,2004,50
2018,F,4,7,1,7,50,10,1,LFUHR,10,2018
2018,F,4,89,1,6029,7,6029,1,SLKRAESKI,53,6029
2018,F,8,89,1,1537,7,214,1,LJACQUES,50,633
2018,F,5,80,,1,7,3086,1,AHSANTOS,6029,1537
2018,F,11,4,1,6230,6230,6230,1,SDMARCOS,633,50
2018,F,6,20,,50,7,2004,1,LJACQUES,50,2004
2018,F,6,89,1,50,7,6137,1,SRPATRICIO,7,50
2018,F,4,89,1,50,7,6137,1,ILIMA,53,6029
2018,F,6,80,1,1,7,7,1,JSOUZA,7,1537
2018,F,7,10,1,7,7,2004,1,VASILVA,2004,2012
2018,F,6,89,1,50,7,155,1,SRPATRICIO,7,50
2018,F,2,7,1,10,10,10,1,MGUEDES,10,2018
2018,F,2,89,1,50,7,6015,1,SRPATRICIO,7,50
2018,F,3,7,,10,10,10,1,BFGONZAGA,2018,10
2018,F,9,5,,2010,2010,2010,1,MVALERIO,6230,50
2018,F,5,7,1,2006,2006,2006,1,CLCCOSTA,2012,2006
2018,F,2,39,4,1539,7,312,1,NELIZA,7,1539
2018,F,5,79,1,1537,7,7,1,BBRIBEIRO,2002,51
2018,F,3,79,1,1537,7,7,1,NELIZA,6027,51
2018,F,10,79,1,1537,7,1537,1,HVMAZZOLA,51,1537
2018,F,9,79,1,1537,7,1537,1,NELIZA,6027,51
2018,F,8,79,1,1537,7,1537,1,NELIZA,1537,6027
2018,F,8,79,1,1537,7,7,1,ACERVI,2002,5902
2018,F,9,79,1,1537,7,7,1,ACERVI,5902,2002
2018,F,7,94,1,7,7,2004,1,VASILVA,2004,50
2018,F,3,89,1,50,7,399,1,LJACQUES,50,53
2018,F,42,110,,51,51,51,1,HVMAZZOLA,51,5901
2018,F,38,110,1,51,51,51,1,MHULLER,5901,51
2018,F,10,110,,51,51,51,1,VVCOSTA,51,5895
2018,F,40,110,1,51,51,51,1,SFPEREIRA,51,5901
2018,F,16,110,1,51,51,51,1,SRPATRICIO,7,51
2018,F,30,110,1,51,51,51,1,LHSAAR,633,51
2018,F,17,110,,51,51,51,1,GERSON,51,5895
2018,F,35,110,,51,2002,2002,1,MCARVALHO,92,2002
2018,F,25,110,1,51,2002,2002,1,FPGCOSTA,51,1537
2018,F,5,20,1,2006,2006,6213,1,JSOUZA,7,50
2018,F,5,10,1,2004,2004,2004,1,VASILVA,2004,50
2018,F,2,39,1,1539,7,7,1,MMANDRADE,7,1539
2018,F,9,89,1,50,7,137,1,MCARVALHO,93,92
2018,F,3,19,1,50,7,288,1,ALIGARAUJO,6029,50
2018,F,2,19,1,50,7,288,1,MMANDRADE,7,6029
2018,F,7,89,1,2012,6230,6230,1,RKRAUS,2012,50
2018,F,5,89,1,2012,6230,6230,1,SDMARCOS,633,50
2018,F,7,89,1,50,7,174,1,MMARTINS,50,2012
2018,F,17,110,1,51,51,51,1,SFPEREIRA,51,1537
2018,F,3,78,,7,7,7,1,LJACQUES,50,7
2018,F,5,108,1,50,50,50,1,NELIZA,7,50
2018,F,6,108,1,50,50,50,1,LJACQUES,50,7
2018,F,2,29,,7,7,5124,1,MMANDRADE,7,1791
2018,F,15,7,1,10,10,10,1,CLCCOSTA,2012,50
2018,F,11,20,1,50,7,2004,1,VASILVA,2004,50
2018,F,8,10,1,7,7,2004,1,VPARGENDLER,50,2004
2018,F,6,89,1,6029,7,1537,1,ILIMA,53,1537
2018,F,5,110,1,51,51,51,1,EZANFERRARI,225,6020
2018,F,4,89,1,2012,7,7,1,LJACQUES,50,6230
2018,F,13,89,4,2012,7,7,1,MCARVALHO,92,2012
2018,F,2,89,1,2012,7,7,1,MMANDRADE,7,6029
2018,F,6,29,1,1791,7,639,1,VAGUIAR,1791,633
2018,F,5,29,1,1791,7,639,1,MMANDRADE,7,1791
2018,F,2,89,1,50,7,1036,1,MMANDRADE,7,50
2018,F,13,89,4,50,7,1036,1,MCARVALHO,53,2012
2018,F,4,89,1,50,7,353,1,WBALSAMO,6230,50
2018,F,6,89,1,50,7,353,1,ILIMA,53,6029
2018,F,6,7,1,10,2004,10,1,REBSOUZA,633,50
2018,F,2,7,1,10,2004,10,1,VASILVA,2004,10
2018,F,13,44,1,1996,1996,1996,1,KSANHAIA,1996,6080
2018,F,7,44,1,1996,1996,1996,1,MWENTZ,589,1996
2018,F,4,89,1,50,7,214,1,ILIMA,53,6029
2018,F,3,89,1,50,7,214,1,LJACQUES,50,53
2018,F,2,89,1,50,7,214,1,SRPATRICIO,7,50
2018,F,16,7,1,10,10,10,1,SRPATRICIO,1537,6027
2018,F,5,16,4,50,7,329,1,LJACQUES,50,2004
2018,F,5,23,,6227,2004,6227,1,LJACQUES,50,2004
2018,F,2,23,1,6227,2004,6227,1,VASILVA,2004,7
2018,F,6,7,,6080,7,10,1,VASMAFIOLETTI,10,2018
2018,F,4,7,1,6080,7,10,1,LFUHR,10,2018
2018,F,24,110,1,51,51,51,1,MSCOSTA,5895,51
2018,F,12,89,4,50,7,201,1,MCARVALHO,92,2012
2018,F,11,23,,6227,2004,6227,1,AHSANTOS,1537,2004
2018,F,6,44,1,10,10,10,1,VAMARAL,10,7
2018,F,4,110,1,51,51,51,1,TLSANTOS,5901,53
2018,F,31,110,4,51,51,51,1,MTCESCONETO,633,2002
2018,F,13,110,,51,51,51,1,PVCOSTA,1006,5895
2018,F,25,110,1,51,51,51,1,TRAMIRES,2002,1537
2018,F,8,108,1,6230,50,50,1,LJACQUES,50,7
2018,F,9,110,1,51,51,51,1,FPGCOSTA,51,7
2018,F,12,17,,2004,2004,7,1,MMANDRADE,7,50
2018,F,21,110,1,51,2002,2002,1,AVPEREIRA,2002,92
2018,F,15,110,1,51,2002,2002,1,SRPATRICIO,6027,7
2018,F,14,110,1,51,2002,2002,1,NELIZA,7,6027
2018,F,4,7,,10,10,10,1,VASMAFIOLETTI,10,2018
2018,F,4,110,1,51,51,51,1,YCOSTA,5895,7
2018,F,10,110,1,51,2002,2002,1,TRECH,2002,92
2018,F,15,110,1,51,2002,2002,1,LEMPEREIRA,1788,5901
2018,F,16,97,,1788,51,51,1,NMGODINHO,51,2002
2018,F,15,97,1,1788,51,51,1,NELIZA,6027,51
2018,F,3,74,4,6230,6230,6230,1,SRPATRICIO,7,50
2018,F,6,20,1,50,7,2004,1,PPASSOLD,50,2004
2018,F,7,7,1,7,50,7,1,VAMARAL,10,7
2018,F,9,20,1,7,7,7,1,JTRES,2006,50
2018,F,8,101,,7,7,10,1,MGUEDES,10,2018
2018,F,9,89,4,7,7,7,1,CLCCOSTA,2012,93
2018,F,2,29,1,1791,1791,560,1,VAGUIAR,1791,7
2018,F,15,10,4,50,7,2004,1,FLISBOA,633,50
2018,F,12,10,1,50,7,2004,1,DDURIEUX,2010,2004
2018,F,10,10,1,50,7,2004,1,SDCARDOSO,2010,2012
2018,F,3,80,1,7,7,1791,1,OBOING,1791,7
2018,F,7,80,1,7,7,7,1,LJACQUES,50,7
2018,F,6,7,,10,10,10,1,PPASSOLD,50,10
2018,F,73,110,,51,51,51,1,GJMOZZER,5901,2002
2018,F,57,110,1,51,51,51,1,GJMOZZER,633,5901
2018,F,8,110,1,51,51,51,1,AVPEREIRA,2002,1537
2018,F,4,110,1,51,51,51,1,NRFERNANDES,2002,51
2018,F,15,20,1,50,7,2006,1,LJACQUES,50,2006
2018,F,8,89,1,50,7,7,1,CLCCOSTA,2012,93
2018,F,21,94,4,50,7,2006,1,FEMSANTOS,2004,50
2018,F,7,94,1,50,7,2006,1,SRPATRICIO,7,50
2018,F,3,94,1,50,7,2006,1,LJACQUES,50,2006
2018,F,9,94,1,50,7,2006,1,MIPZIMMERMANN,2006,50
2018,F,7,110,1,51,51,51,1,SGA,1006,5901
2018,F,8,89,1,50,7,258,1,CLCCOSTA,2012,53
2018,F,2,89,1,50,7,258,1,SRPATRICIO,7,50
2018,F,3,89,1,50,7,258,1,LJACQUES,50,53
2018,F,13,10,4,50,7,2004,1,MTCESCONETO,633,50
2018,F,4,6,,2010,2010,2010,1,TCRAIMUNDO,2010,2012
2018,F,6,7,,10,10,10,1,VASMAFIOLETTI,10,2018
2018,F,3,7,1,6029,7,7,1,ALIGARAUJO,6029,7
2018,F,4,10,1,2004,2004,2004,1,SDMARCOS,633,50
2018,F,8,7,,50,50,10,1,MMANDRADE,7,10
2018,F,7,7,,10,10,10,1,EMMFILHO,5893,2018
2018,F,8,6,1,2010,2010,2010,1,SDCARDOSO,2010,1537
2018,F,7,98,,7,7,1788,1,SRPATRICIO,1537,1788
2018,F,29,110,1,51,51,51,1,MSCOSTA,5895,7
2018,F,57,110,,51,51,51,1,DORIS,51,2002
2018,F,34,110,1,51,51,51,1,RGPINHEIRO,6214,7
2018,F,36,110,1,51,51,51,1,SRPATRICIO,7,51
2018,F,38,110,,51,51,51,1,FPGCOSTA,51,5895
2018,F,7,110,1,51,51,51,1,MSCOSTA,5895,6214
2018,F,9,110,1,51,51,51,1,MSCOSTA,5895,6220
2018,F,17,110,,51,51,51,1,HVMAZZOLA,51,5895
2018,F,38,110,1,51,51,51,1,CRODRIGUES,2002,5895
2018,F,33,110,2,51,51,51,1,MMANDRADE,7,5895
2018,F,6,110,1,51,51,51,1,FREGIS,6220,5895
2018,F,5,110,1,51,51,51,1,SRIGOTTI,5895,6220
2018,F,2,17,1,2006,2006,5855,1,JTRES,2006,50
2018,F,17,20,,50,7,2006,1,NELIZA,7,50
2018,F,5,44,1,10,10,10,1,AHSANTOS,1537,10
2018,F,6,17,4,2006,2006,2006,1,VASILVA,2004,2006
2018,F,10,7,1,10,10,10,1,LMSANTOS,10,2012
2018,F,4,44,1,1996,1996,1996,1,MWENTZ,1996,6080
2018,F,8,10,1,50,7,2004,1,LJACQUES,2010,50
2018,F,3,10,1,50,7,2004,1,VASILVA,50,2004
2018,F,5,89,1,7,7,6029,1,ILIMA,7,53
2018,F,19,7,1,10,10,10,1,ISRICARTE,2012,50
2018,F,10,7,1,10,10,10,1,LJACQUES,50,10
2018,F,8,89,1,50,7,7,1,APPEREIRA,6029,7
2018,F,52,110,1,51,51,51,1,NELIZA,1537,6027
2018,F,51,110,1,51,51,51,1,SDMARCOS,633,1537
2018,F,65,110,1,51,51,51,1,ACFREITAS,5901,51
2018,F,42,110,1,51,51,51,1,ACFREITAS,5901,51
2018,F,46,110,1,51,51,51,1,AHSANTOS,6027,1537
2018,F,5,110,1,51,51,51,1,JSOUZA,1537,51
2018,F,9,110,1,51,51,51,1,ACFREITAS,5901,1006
2018,F,7,110,1,51,51,51,1,SRPATRICIO,7,51
2018,F,35,110,1,51,51,51,1,GERSON,51,5901
2018,F,14,110,1,51,51,51,1,AHSANTOS,1537,51
2018,F,6,110,1,51,51,51,1,DORIS,51,7
2018,F,5,23,1,6227,2004,6227,1,LJACQUES,50,1537
2018,F,6,23,1,6227,2004,6227,1,AHSANTOS,1537,50
2018,F,15,97,1,6216,51,51,1,NELIZA,1,7
2018,F,7,97,1,6216,51,51,1,ACERVI,2002,51
2018,F,16,97,1,6216,51,51,1,NELIZA,7,51
2018,F,10,97,1,6216,51,51,1,MMANDRADE,6027,51
2018,F,7,97,1,6216,51,51,1,LCLAGO,2002,51
2018,F,2,39,,1539,7,7,1,JSOUZA,7,1539
2018,F,2,80,1,6080,6080,6083,1,MAZEVEDO,6080,2
2018,F,15,3,1,7,7,7,1,PPASSOLD,50,2004
2018,F,18,3,,7,7,7,1,LJACQUES,50,2004
2018,F,14,3,1,7,7,7,1,WBALSAMO,6230,50
2018,F,9,3,1,7,7,7,1,VASILVA,2004,7
2018,F,8,3,1,7,7,7,1,LJACQUES,50,2004
2018,F,38,110,1,51,51,51,1,MTCESCONETO,633,5901
2018,F,17,110,1,51,51,51,1,ACFREITAS,5901,92
2018,F,4,80,1,7,7,6080,1,NELIZA,1,2002
2018,F,2,80,1,7,7,6080,1,JSOUZA,7,6080
2018,F,3,80,4,7,7,83,1,NELIZA,1,7
2018,F,3,80,1,1,7,7,1,LAVILLA,1,7
2018,F,6,6,1,2010,2010,2010,1,CLCCOSTA,2012,2010
2018,F,6,29,1,7,7,7,1,VAGUIAR,1791,633
2018,F,3,71,1,2004,2004,50,1,LJACQUES,50,7
2018,F,6,44,1,10,10,10,1,LFUHR,10,2018
2018,F,3,91,1,1,7,7,1,NELIZA,6027,7
2018,F,8,91,4,1,7,7,1,NELIZA,7,2002
2018,F,3,91,1,6227,2002,6227,1,SFPEREIRA,51,1537
2018,F,4,80,1,6080,6080,6080,1,MMANDRADE,7,6080
2018,F,10,97,4,1996,1996,1996,1,MCARVALHO,92,1996
2018,F,9,97,1,1996,1996,1996,1,MROSA,53,92
2018,F,6,101,1,10,50,10,1,PMFINARDI,5893,10
2018,F,3,78,1,1539,7,7,1,JSOUZA,1539,7
2018,F,26,97,1,1788,51,51,1,CRODRIGUES,2002,5901
2018,F,37,97,1,1788,51,51,1,SRPATRICIO,1537,6027
2018,F,22,97,1,1788,51,51,1,CRODRIGUES,2002,1537
2018,F,24,97,1,1788,51,51,1,CRODRIGUES,2002,92
2018,F,19,97,1,1788,51,51,1,NELIZA,1537,6027
2018,F,12,10,1,50,7,2004,1,VASILVA,2004,50
2018,F,6,10,1,50,7,2004,1,AACASTRO,2004,2012
2018,F,11,91,1,35,7,2002,1,NELIZA,6027,33
2018,F,19,110,1,51,51,51,1,MSCOSTA,5895,1006
2018,F,5,7,1,1,7,7,1,ALIGARAUJO,6029,7
2018,F,2,89,1,50,7,5999,1,SRPATRICIO,7,50
2018,F,5,89,1,50,7,5999,1,APPEREIRA,6029,7
2018,F,4,80,1,50,7,2006,1,JTRES,2006,50
2018,F,6,1,,50,50,6230,1,MMANDRADE,7,1537
2018,F,5,97,1,7,7,7,1,SRPATRICIO,83,7
2018,F,21,7,1,10,10,10,1,PPASSOLD,50,10
2018,F,19,7,1,10,10,10,1,LJACQUES,50,2012
2018,F,8,17,1,2006,2006,1065,1,LJACQUES,50,7
2018,F,4,17,1,2006,2006,1065,1,MMANDRADE,7,50
2018,F,5,17,1,2006,2006,1065,1,LJACQUES,50,2004
2018,F,16,89,1,50,50,50,1,LJACQUES,50,633
2018,F,12,89,1,50,50,50,1,LJACQUES,50,2012
2018,F,19,89,,50,50,50,1,ISRICARTE,2012,2004
2018,F,2,89,1,50,50,50,1,VPARGENDLER,50,2012
2018,F,3,10,1,1,2004,2004,1,RKRAUS,2012,2004
2018,F,8,10,4,1,2004,2004,1,MTCESCONETO,633,50
2018,F,3,10,1,1,2004,2004,1,ISRICARTE,2012,2004
2018,F,5,10,1,1,2004,2004,1,VASILVA,2004,50
2018,F,7,7,1,10,10,10,1,ISRICARTE,2012,2004
2018,F,18,7,1,10,10,10,1,ISRICARTE,2012,50
2018,F,6,7,,10,10,10,1,LFUHR,10,5893
2018,F,5,80,4,6080,6080,6080,1,MAZEVEDO,1,5932
2018,F,4,3,4,50,7,1662,1,LJACQUES,50,2004
2018,F,8,96,1,1791,1791,83,1,MMANDRADE,7,7
2018,F,8,97,1,6216,51,51,1,HVMAZZOLA,51,1537
2018,F,39,110,,51,1996,1996,1,MMANDRADE,7,1996
2018,F,19,110,1,51,1996,1996,1,KSANHAIA,1996,1537
2018,F,4,110,1,51,1996,1996,1,CDSILVA,1996,1996
2018,F,7,110,1,51,1996,1996,1,CDSILVA,1996,1537
2018,F,10,23,,6227,2004,6227,1,LJACQUES,50,2004
2018,F,6,23,1,6227,2004,6227,1,SAKOERICH,2004,50
2018,F,4,13,1,6029,7,7,1,MMANDRADE,1539,7
2018,F,5,44,1,10,10,10,1,MMANDRADE,1537,10
2018,F,10,70,1,1,7,7,1,MMANDRADE,7,1537
2018,F,3,70,1,1,7,7,1,NELIZA,6027,7
2018,F,3,78,1,1539,7,7,1,JSOUZA,1539,6029
2018,F,10,80,1,33,7,1044,1,MTRICHARTZ,6029,33
2018,F,7,80,1,33,7,1044,1,APPEREIRA,6029,33
2018,F,3,80,1,33,7,1044,1,JSOUZA,6029,7
2018,F,4,6,1,2010,2010,2010,1,JMMZEFERINO,2012,2010
2018,F,3,91,1,6227,2002,6227,1,FPGCOSTA,51,1537
2018,F,9,2,1,6230,6230,6230,1,MMANDRADE,7,50
2018,F,3,3,1,6029,7,1049,1,APPEREIRA,6029,2
2018,F,5,7,,50,50,10,1,VASMAFIOLETTI,10,2018
2018,F,9,80,1,1537,7,2002,1,HVMAZZOLA,51,2002
2018,F,7,80,1,1537,7,2002,1,NELIZA,1537,6027
2018,F,9,89,1,50,7,7,1,APPEREIRA,6029,7
2018,F,6,89,1,50,7,7,1,VPARGENDLER,6230,50
2018,F,2,80,,1537,7,7,1,MMANDRADE,7,1788
2018,F,10,110,1,51,2002,2002,1,NELIZA,1537,51
2018,F,13,110,,51,2002,2002,1,MCARVALHO,92,2002
2018,F,8,110,1,51,2002,2002,1,FPGCOSTA,51,2002
2018,F,7,110,1,51,2002,2002,1,LAVILLA,7,51
2018,F,6,110,1,51,2002,2002,1,ISA,1987,7
2018,F,7,15,1,50,7,2004,1,SAKOERICH,2004,50
2018,F,8,3,4,50,7,7,1,APPEREIRA,6029,7
2018,F,7,89,1,50,7,375,1,MMARTINS,50,2012
2018,F,8,89,1,50,7,375,1,CLCCOSTA,2012,53
2018,F,3,89,1,50,50,7,1,SRPATRICIO,7,7
2018,F,59,110,1,51,51,51,1,HVMAZZOLA,51,1537
2018,F,97,110,1,51,51,51,1,LCLAGO,2002,92
2018,F,89,110,1,51,51,51,1,MMANDRADE,6027,51
2018,F,83,110,1,51,51,51,1,LCLAGO,2002,51
2018,F,43,110,1,51,51,51,1,TRAMIRES,2002,51
2018,F,10,110,,51,51,51,1,YCOSTA,1788,5895
2018,F,35,110,1,51,51,51,1,NELIZA,7,1537
2018,F,12,110,1,51,51,51,1,MMANDRADE,7,51
2018,F,21,110,,51,51,51,1,NELIZA,7,5895
2018,F,33,110,1,51,51,51,1,NELIZA,2002,7
2018,F,7,44,1,1996,1996,1996,1,SRPATRICIO,1,6027
2018,F,9,44,1,1996,1996,1996,1,NELIZA,6027,1996
2018,F,3,44,1,1996,1996,1996,1,NELIZA,6080,1996
2018,F,23,23,1,6227,2004,6227,1,SRPATRICIO,7,6027
2018,F,16,23,1,6227,2004,6227,1,SAKOERICH,2004,50
2018,F,15,23,1,6227,2004,6227,1,LJACQUES,50,2004
2018,F,6,89,1,50,7,50,1,ILIMA,53,7
2018,F,8,89,1,50,7,5961,1,ISRICARTE,50,2012
2018,F,6,17,1,2006,2006,5875,1,JTRES,2004,2006
2018,F,8,17,1,2006,2006,56,1,LJACQUES,50,7
2018,F,11,17,,2006,2006,1583,1,JTRES,2006,2004
2018,F,12,110,1,51,1996,1996,1,NELIZA,1537,6080
2018,F,8,110,1,51,1996,1996,1,SFPEREIRA,51,1996
2018,F,5,110,1,51,1996,1996,1,ESARMENTO,92,1996
2018,F,24,110,1,51,51,51,1,NELIZA,7,51
2018,F,22,110,,51,51,51,1,NELIZA,7,5895
2018,F,7,110,1,51,51,51,1,HMARTINELLI,7,51
2018,F,29,110,1,51,51,51,1,BLEIRIA,2002,1537
2018,F,7,110,,51,51,51,1,GERSON,51,1006
2018,F,8,110,1,51,51,51,1,NRFERNANDES,2002,92
2018,F,2,3,1,50,7,391,1,SRPATRICIO,7,6029
2018,F,7,102,4,7,51,7,1,MMANDRADE,7,7
2018,F,22,44,1,1996,1996,1996,1,KSANHAIA,1996,59
2018,F,2,16,1,6029,7,1951,1,NELIZA,7,6029
2018,F,6,89,1,50,7,185,1,ILIMA,53,6029
2018,F,26,110,1,51,51,51,1,JSOUZA,7,5901
2018,F,3,107,1,93,53,7,1,JSOUZA,1537,7
2018,F,5,7,,10,10,10,1,AHSANTOS,1537,10
2018,F,9,94,1,50,7,2004,1,VASILVA,2004,50
2018,F,4,109,1,50,7,7,1,MMANDRADE,7,7
2018,F,9,29,1,1791,1791,1791,1,JSOUZA,7,7
2018,F,5,2,1,6230,50,6230,1,NELIZA,1537,50
2018,F,6,7,4,2006,2006,2006,1,MIPZIMMERMANN,2006,2004
2018,F,7,7,1,7,7,10,1,SRPATRICIO,7,7
2018,F,3,80,4,1539,7,315,1,NELIZA,1539,7
2018,F,12,89,1,1,7,6029,1,ISRICARTE,2012,50
2018,F,6,80,1,7,7,7,1,MROSA,53,6029
